dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF nrev <= 0.2749999910593033 AND la <= 300.14500427246094 THEN defect = False,[2.375923872503203e-23],IF nrev <= 0.2750000059604645 AND la <= 296.75 THEN defect = False,[1.873213774215463e-23],False
qt,IF ld <= 102.67499923706055 AND la <= 34.14999961853027 THEN defect = False,[0.4490040565021675],IF ns > 1.2999999523162842 THEN defect = False,[0.20298234935387474],False
qt,IF asawr <= 0.11499999836087227 AND ndev > -12.375 THEN defect = True,[0.06408977274018553],IF hcmt <= 2.134999990463257 AND ndev > 7.494999885559082 AND age <= 24.315000534057617 THEN defect = True,[0.19373531659621718],False
qt,IF age > -2.2200000286102295 AND ndev <= 10.989999771118164 THEN defect = False,[0.272862116676784],IF ndev <= 6.335000038146973 AND ns > 0.12999999895691872 AND rsawr > -0.11500000208616257 THEN defect = False,[1.156775393832076],False
qt,IF age > -26.229999542236328 AND ndev <= 65.89499855041504 AND la <= 11.125 THEN defect = False,[0.07026659095921309],IF age > -16.539999961853027 AND ndev <= 45.21500015258789 AND hcmt <= 9.014999866485596 THEN defect = False,[0.21096860444132698],False
qt,IF rsexp > 191.80999755859375 AND age > 5.575000047683716 AND age > 8.53000020980835 THEN defect = False,[0.055055212594851355],IF age > 15.049999713897705 AND ndev <= 10.059999942779541 THEN defect = False,[0.09747398943542637],False
qt,IF age <= 11.414999961853027 AND nrev > 0.42499999701976776 THEN defect = True,[0.05273456722699962],IF asexp <= 1269.2999877929688 AND hcmt > 0.9449999928474426 AND nrev > -2.7050000429153442 THEN defect = True,[0.08379910148008328],False
qt,IF hcmt <= 0.17499999701976776 AND la <= 107.3849983215332 THEN defect = False,[0.10563485071679453],IF rsexp > 0.5399999916553497 AND rtime > 0.024999999441206455 THEN defect = False,[0.2809121940256989],False
qt,IF nrev <= 0.38499999046325684 AND la <= 293.6850128173828 THEN defect = False,[2.4171256707632208e-23],IF la <= 294.2200012207031 AND nrev <= 0.48499999940395355 THEN defect = False,[0.2488989701486408],False
qt,IF nrev <= 0.13000000081956387 AND la <= 321.79998779296875 THEN defect = False,[0.0741102881504158],IF nrev <= 0.32500000298023224 AND la <= 307.5500030517578 THEN defect = False,[1.744515878223514e-23],False
qt,IF ld <= 209.36499786376953 AND age > -4.8450000286102295 AND rtime <= 0.014999999664723873 THEN defect = False,[0.33899514196192626],IF nrev <= 0.48000000417232513 AND la <= 281.31500244140625 THEN defect = False,[2.3365323977602655e-23],False
qt,IF la <= 36.19999885559082 THEN defect = False,[0.23068041115570545],IF ns > 1.399999976158142 THEN defect = False,[0.2641789980215842],False
qt,IF la <= 77.00500106811523 THEN defect = False,[0.14659632500241265],IF la <= 88.44499969482422 THEN defect = False,[0.14308403591335392],False
qt,IF age <= 9.28000020980835 AND nrev > 0.4349999874830246 THEN defect = True,[1.4130994979449435e-23],IF nrev > 0.08999999985098839 AND age <= 8.309999942779541 THEN defect = True,[2.074847762778573e-23],False
qt,IF ndev <= 34.06999969482422 AND ns > 1.9049999713897705 AND age > 7.065000057220459 THEN defect = False,[0.2569571864832156],IF nrev <= 3.1050000190734863 AND age > 7.005000114440918 AND rsexp > 242.4550018310547 THEN defect = False,[0.13822396888615568],False
qt,IF age > 2.024999976158142 AND nrev <= 2.0749999284744263 THEN defect = False,[1.312293632392156e-23],IF nrev <= 1.5850000381469727 AND rsexp > 188.13999938964844 AND age > 0.24000000208616257 THEN defect = False,[1.0824268480244471e-23],False
qt,IF age > 9.139999866485596 AND ndev <= 19.045000076293945 THEN defect = False,[2.014434350339238e-23],IF ndev <= 9.90999984741211 AND age > 1.0950000286102295 THEN defect = False,[0.12179810311134816],False
qt,IF la <= 3.024999976158142 THEN defect = False,[0.2269345108303063],IF ndev <= 11.070000171661377 AND rtime > -2.5749999284744263 AND age > 11.065000057220459 THEN defect = False,[0.7922948696482819],False
qt,IF ndev > 4.690000057220459 THEN defect = True,[0.05540202473347658],IF ndev > 7.724999904632568 THEN defect = True,[0.1989767338200794],False
qt,IF rsexp <= 1120.5449829101562 AND ndev <= 7.9649999141693115 AND rsexp > -1609.4550170898438 THEN defect = False,[0.3085669576843685],IF asawr > -0.07499999925494194 AND rsexp > 421.1800079345703 THEN defect = False,[0.29826024477588353],False
qt,IF rsexp > 475.88499450683594 AND age > -2.400000035762787 AND ndev <= 8.15500020980835 THEN defect = False,[0.21442453706585526],IF hcmt > 2.9950000047683716 AND ndev <= 2.690000057220459 THEN defect = False,[0.286243855060097],False
qt,IF ld > -0.1850000023841858 AND ndev > 17.589999198913574 AND rsexp <= 1465.5950317382812 THEN defect = True,[0.06803840612083706],IF nrev > 0.6950000077486038 AND rsexp <= 1408.9650268554688 AND ndev > 17.710000038146973 THEN defect = True,[0.30858309964496733],False
qt,IF ns <= 1.9550000429153442 THEN defect = True,[0.21064753253241114],IF age <= 51.85499954223633 AND la > -542.2399978637695 AND hcmt > 6.454999923706055 THEN defect = True,[0.060003728803642575],False
qt,IF hcmt > 4.320000171661377 THEN defect = True,[0.4301763216116091],IF ndev > 7.424999952316284 THEN defect = True,[0.12032178719959322],False
qt,IF age <= 27.235000610351562 AND rsexp <= 637.8250122070312 AND hcmt > 0.02500000037252903 THEN defect = True,[0.17885244050417826],IF ndev > 4.109999895095825 AND age <= 33.34000015258789 AND la > 2.4250000715255737 THEN defect = True,[0.2403392160354791],False
qt,IF ndev <= 16.024999618530273 AND rsexp > 248.16500091552734 AND age > -4.060000061988831 THEN defect = False,[0.08456250686700882],IF age > 4.544999837875366 AND hcmt <= 4.860000133514404 THEN defect = False,[0.24778153679302606],False
qt,IF age > 23.949999809265137 THEN defect = False,[1.7216825842909638e-23],IF age > 25.41999912261963 THEN defect = False,[2.3432472807536408e-23],False
qt,IF hcmt <= 4.974999904632568 AND rsexp > -102.27499771118164 THEN defect = False,[0.10102756072446166],IF age > -10.684999942779541 AND rsexp > 569.8999938964844 AND ndev <= 27.960000038146973 THEN defect = False,[0.3465844168086487],False
qt,IF hcmt > 10.34499979019165 AND age <= 34.47999954223633 AND app > 3.2549999952316284 THEN defect = True,[0.4169683101520835],IF ndev > 7.190000057220459 AND hcmt > -3.4649999141693115 AND nrev <= 4.375 THEN defect = True,[0.2565379129570675],False
qt,IF rsawr > -0.024999999441206455 AND ndev > -5.129999876022339 AND hcmt > 4.640000104904175 THEN defect = True,[0.21132107790668833],IF rtime <= 58.03999900817871 AND ns <= 1.3899999856948853 AND nrev <= 1.824999988079071 THEN defect = True,[0.5358452840184774],False
qt,IF age > -7.509999990463257 AND nrev <= 1.1950000524520874 THEN defect = False,[0.4475600442339972],IF rsexp > 206.9949951171875 AND age > -1.2649999810382724 AND ndev <= 9.664999961853027 THEN defect = False,[0.15556125489407618],False
qt,IF rtime > 0.019999999552965164 AND la <= 4.870000123977661 THEN defect = False,[0.18912212127183112],IF ndev <= 0.4950000047683716 AND age <= 2.625 AND la <= 282.80999755859375 THEN defect = False,[0.4772849856906465],False
qt,IF ndev <= 35.7599983215332 AND age > -21.265000343322754 AND nrev <= 1.7300000190734863 THEN defect = False,[0.13361094855241523],IF ndev <= 19.364999771118164 AND ld > 2.09499990940094 AND nrev <= 3.299999952316284 THEN defect = False,[0.4900260816248921],False
qt,IF age <= 32.22500038146973 AND rsexp <= 391.010009765625 THEN defect = True,[0.15849925139144044],IF age <= 14.700000286102295 AND rsawr > -0.004999999888241291 AND rsexp <= 1359.5050048828125 THEN defect = True,[0.07271962660886541],False
qt,IF ndev <= 43.35000038146973 AND rsexp > 1802.9450073242188 AND age > -22.77999973297119 THEN defect = False,[0.07412034077628345],IF ndev <= 26.90999984741211 AND nrev <= 3.440000057220459 AND age > -3.0999999046325684 THEN defect = False,[0.23779868460538714],False
qt,IF la <= 54.60999870300293 AND age <= 22.239999771118164 THEN defect = True,[0.25301465762746184],IF hcmt > 5.009999990463257 AND ndev > 22.035000801086426 THEN defect = True,[0.33376372046499253],False
qt,IF age <= 9.164999961853027 AND ent > 0.45499999821186066 THEN defect = True,[1.1936138391067752],IF nd > 0.9600000083446503 AND hcmt > -0.06499999761581421 AND rsexp <= 1043.1950073242188 THEN defect = True,[0.1926630939806759],False
qt,IF ndev <= 22.979999542236328 AND hcmt <= 4.105000019073486 THEN defect = False,[0.21743134701561231],IF hcmt <= 2.8799999952316284 THEN defect = False,[0.10145521661854578],False
qt,IF la > 8.980000019073486 THEN defect = True,[0.4351778511776168],IF nrev > 1.6850000023841858 THEN defect = True,[0.2041816251179139],False
qt,IF la <= 40.614999771118164 AND nrev > 0.26000000536441803 THEN defect = False,[0.22521290175227218],IF la <= 328.51499938964844 AND nrev <= 0.6500000059604645 AND ndev <= 0.3150000125169754 THEN defect = False,[0.11005203738281491],False
qt,IF ndev > 4.884999990463257 THEN defect = True,[0.22070578767799304],IF ndev <= 6.4599997997283936 AND age <= 6.4649999141693115 AND asexp <= 216.03499603271484 THEN defect = True,[0.35475384782136415],False
qt,IF rsexp <= 385.0150146484375 AND ndev > 8.410000324249268 THEN defect = True,[0.07443206766454546],IF age <= 8.055000305175781 AND nrev > 0.29500000178813934 THEN defect = True,[2.0891429797200393e-23],False
qt,IF age <= 84.26499938964844 AND ndev > 11.305000305175781 THEN defect = True,[0.06381495588619852],IF rsexp <= 2928.719970703125 AND ndev > 4.25 AND hcmt > -2.7699999809265137 THEN defect = True,[0.061295929659647634],False
qt,IF la > 285.1499938964844 AND ns > 1.7400000095367432 THEN defect = False,[0.30569353658764276],IF age > -15.354999542236328 AND ndev <= 0.20499999821186066 AND la <= 705.7449951171875 THEN defect = False,[0.10117018603826938],False
qt,IF ent <= 0.8449999988079071 THEN defect = False,[0.11096753255804334],IF rsexp > 785.489990234375 AND hcmt > 3.240000009536743 AND app > 2.415000081062317 THEN defect = False,[0.12369031389247387],False
qt,IF app > 0.26999999582767487 AND ent <= 0.08499999810010195 AND la <= 291.3999938964844 THEN defect = False,[0.3008367088643676],IF ent <= 0.14500000327825546 AND age <= 0.8650000095367432 AND ndev <= 0.3449999988079071 THEN defect = False,[0.4804300884641005],False
qt,IF age <= 6.0400002002716064 AND hcmt <= 4.980000019073486 AND rsexp > 838.8399963378906 THEN defect = False,[0.629549582120576],IF hcmt <= 2.975000023841858 AND rsexp > 436.5 THEN defect = False,[0.15292385402993816],False
qt,IF rsexp > 403.38499450683594 AND ndev <= 3.6799999475479126 THEN defect = False,[0.055300014761009424],IF rsexp > 810.0549926757812 AND ndev <= 32.7450008392334 AND nrev <= 2.109999895095825 THEN defect = False,[0.12288213597186545],False
qt,IF hcmt <= 16.494999885559082 AND la <= 130.65999603271484 AND age > 19.2450008392334 THEN defect = False,[0.04210901810831451],IF ent <= 0.5349999964237213 THEN defect = False,[0.05377086878298039],False
qt,IF la > 34.915000915527344 AND nrev <= 2.8649998903274536 THEN defect = False,[0.1430977176368636],IF ndev <= 25.769999504089355 AND age > -36.81999969482422 AND ent <= 1.0449999570846558 THEN defect = False,[0.27881186291924154],False
qt,IF rsexp > 627.760009765625 AND age > -0.5 AND nrev <= 1.6050000190734863 THEN defect = False,[1.1057821800568792],IF rsexp > 638.8550109863281 AND age > -10.154999732971191 AND hcmt <= 2.680000066757202 THEN defect = False,[0.16301258718079387],False
qt,IF ndev <= 41.595001220703125 AND rsexp > 360.4499969482422 THEN defect = False,[0.11470707607234014],IF nrev <= 1.625 AND age > 7.690000057220459 THEN defect = False,[0.056927376572057736],False
qt,IF ndev <= 16.045000076293945 AND nrev <= 3.715000033378601 AND age > -10.610000133514404 THEN defect = False,[0.13453378364704902],IF ndev <= 6.924999952316284 AND rsexp > -633.0950012207031 THEN defect = False,[0.0692491026365296],False
qt,IF age > -1.2750000059604645 AND rsexp > 186.23500061035156 THEN defect = False,[0.11819579446625152],IF rsexp > 152.0500030517578 AND age > -3.200000047683716 THEN defect = False,[0.0693410102730108],False
qt,IF rsexp > 29.875 AND ent > 0.8949999809265137 THEN defect = False,[0.15738355238566437],IF la <= 34.78499984741211 AND age > 9.09000015258789 THEN defect = False,[0.2968004178477186],False
qt,IF age > 0.5800000131130219 AND nrev <= 2.6050000190734863 AND rsexp > 568.0650024414062 THEN defect = False,[1.3312662570184477e-23],IF rsexp > 780.5950012207031 AND age > 0.875 THEN defect = False,[1.634492977774962e-23],False
qt,IF nrev > 4.009999990463257 AND rsexp <= 1502.2899780273438 THEN defect = True,[0.129644575457022],IF app > 1.975000023841858 AND age > 4.0 THEN defect = True,[0.4110448675763917],False
qt,IF age > 17.375 AND rsexp > 75.41999816894531 AND ndev <= 6.224999904632568 THEN defect = False,[0.06764937281808475],IF age > 15.75 AND rsexp > -70.54499816894531 AND hcmt <= 9.53499984741211 THEN defect = False,[0.40034613655049084],False
qt,IF ns > 2.6450001001358032 AND age > -5.380000114440918 THEN defect = False,[0.08872857980672293],IF ns > 0.5499999821186066 AND ld > -27.969999313354492 AND la > 83.78499984741211 THEN defect = False,[0.3284849033155269],False
qt,IF ndev <= 29.885000228881836 AND age <= 5.365000009536743 THEN defect = True,[0.3071959923152105],IF rsexp <= 1434.4949951171875 AND ndev > 23.869999885559082 THEN defect = True,[0.055337036482518066],False
qt,IF ndev > -1.0900000035762787 AND rsexp > 32.85499954223633 AND age > 4.835000038146973 THEN defect = False,[0.07348666628132662],IF age > 3.2750000953674316 AND ndev <= 15.014999866485596 AND hcmt <= 2.274999976158142 THEN defect = False,[0.07906649177443573],False
qt,IF rsexp > 188.85000610351562 AND hcmt <= 14.360000133514404 THEN defect = False,[0.05138180547445334],IF ndev <= 5.740000009536743 AND asexp > -187.68499755859375 THEN defect = False,[0.047933686091979955],False
qt,IF nrev <= 0.48499999940395355 AND la <= 274.1899871826172 THEN defect = False,[2.4170577681034695e-23],IF nrev > 0.38499999046325684 AND la <= 29.53499984741211 THEN defect = False,[0.34318836606953185],False
qt,IF rsexp > 529.6499938964844 AND ent <= 0.16500000655651093 THEN defect = False,[0.12043911530361917],IF ndev <= 16.770000457763672 AND age > -6.465000152587891 AND rsawr > -0.044999999925494194 THEN defect = False,[0.06641234928976912],False
qt,IF la > 254.47000122070312 AND ns <= 1.850000023841858 THEN defect = True,[0.2769906995356918],IF la > -805.3800201416016 AND ld <= 105.38000106811523 AND nrev <= 0.5649999976158142 THEN defect = True,[0.14702056241167674],False
qt,IF age > 14.259999752044678 THEN defect = False,[1.8933390889105617e-23],IF age > 15.065000057220459 THEN defect = False,[2.1495360089450733e-23],False
qt,IF age > -16.545000076293945 AND ndev <= 4.6549999713897705 AND hcmt <= 9.199999809265137 THEN defect = False,[0.16005559920928464],IF nrev <= 5.325000047683716 AND ndev <= 7.005000114440918 AND rsexp > 652.4800109863281 THEN defect = False,[0.07201164586436291],False
qt,IF age <= 10.105000019073486 AND ndev > 2.049999952316284 THEN defect = True,[0.23494500004492483],IF nrev > 0.11499999836087227 AND rsexp <= 473.61000061035156 AND age <= 27.554999351501465 THEN defect = True,[0.19868794022755612],False
qt,IF ent > -0.5600000023841858 AND ndev <= 2.0199999809265137 THEN defect = False,[0.5434408903741162],IF rsexp <= 1513.6799926757812 AND ndev <= 9.710000038146973 AND rsexp > 435.5 THEN defect = False,[0.12585189023715315],False
qt,IF age <= 13.035000324249268 AND age > 5.240000009536743 THEN defect = False,[0.43421846912267914],IF age > 11.78000020980835 THEN defect = False,[2.7742066984268e-23],False
qt,IF rsexp > 2406.7449951171875 AND rsexp > 546.8500061035156 THEN defect = False,[0.23717892372142513],IF nrev <= 6.579999923706055 AND rsexp > 1841.4400024414062 THEN defect = False,[0.8884502954028606],False
qt,IF ld <= 242.20999908447266 AND la <= 89.73500061035156 THEN defect = False,[0.2297558405141931],IF nrev <= 0.5900000035762787 AND la <= 284.11000061035156 THEN defect = False,[0.8215158786022779],False
qt,IF age > 7.009999990463257 AND rsexp > -70.98999786376953 AND age > -9.054999828338623 THEN defect = False,[0.12760089815892198],IF hcmt <= 1.9350000023841858 AND ndev <= 30.094999313354492 AND nrev <= 6.319999933242798 THEN defect = False,[0.1389169474207828],False
qt,IF age <= 54.17500114440918 AND rsexp <= 422.3999938964844 AND hcmt > -3.9799998998641968 THEN defect = True,[0.20490487611512134],IF ns <= 1.774999976158142 AND ndev <= 27.039999961853027 THEN defect = True,[0.4152504839596951],False
qt,IF hcmt > -0.3449999913573265 AND ndev > 9.96999979019165 AND rsexp <= 2861.4100341796875 THEN defect = True,[0.28687844743847196],IF nrev > 4.240000009536743 AND age <= 46.010000228881836 THEN defect = True,[0.22537272396815552],False
