dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF asexp > 331.36000061035156 AND ent <= 1.0049999952316284 AND la > 0.16500000655651093 THEN defect = True,[0.09358585661768283],IF ld <= 7.025000095367432 AND la <= 17.234999656677246 AND hcmt > 0.7299999892711639 THEN defect = True,[0.09856313181396155],False
qt,IF la <= 28.994999885559082 AND app <= 2.049999952316284 AND la > 1.550000011920929 THEN defect = False,[0.027317983432638228],IF ld > 8.59499979019165 AND asexp <= 310.9499969482422 THEN defect = False,[0.10808664668423307],False
qt,IF nd > 1.3250000476837158 AND nd > 1.0550000071525574 AND ns <= 1.6950000524520874 THEN defect = False,[0.11137009244018557],IF ndev > 5.254999876022339 AND ent <= 0.8949999809265137 AND ns > 1.6050000190734863 THEN defect = False,[0.10168780242148175],False
qt,IF rsexp > 12.224999904632568 AND nrev > 0.014999999664723873 THEN defect = False,[0.23504568597318126],IF la > 40.02000045776367 THEN defect = False,[0.12236643082472651],False
qt,IF nrev <= 1.0099999904632568 AND la <= 33.75 THEN defect = False,[0.0934080608840779],IF la <= 699.0550231933594 AND rsexp <= 97.18499755859375 AND age <= 0.7549999952316284 THEN defect = False,[0.3147963090573408],False
qt,IF la <= 597.5899963378906 AND age > 0.004999999888241291 THEN defect = False,[0.23753457845350157],IF ld > 1.8700000047683716 AND rtime > 0.014999999664723873 THEN defect = False,[0.25155070464053125],False
qt,IF la <= 967.2650146484375 AND ent <= 0.5999999940395355 AND la > 44.510000228881836 THEN defect = False,[0.10064977171575842],IF hcmt <= 0.014999999664723873 AND rsawr <= 0.014999999664723873 THEN defect = False,[0.11298510880890905],False
qt,IF ld <= 42.625 AND ld <= 56.11000061035156 AND asawr <= 0.054999999701976776 THEN defect = False,[0.4370335665003078],IF nd <= 14.044999599456787 AND ns > 1.4449999928474426 THEN defect = False,[0.10671828108394327],False
qt,IF la > 40.27499961853027 AND nd <= 14.324999809265137 AND rtime <= 0.9650000035762787 THEN defect = False,[0.2449108934726818],IF ld > 1.1549999713897705 AND hcmt <= 0.014999999664723873 AND app > 0.024999999441206455 THEN defect = False,[0.08277511882155349],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.004999999888241291 AND nrev <= 2.975000023841858 THEN defect = False,[6.513505206202319e-24],IF hcmt <= 9.880000114440918 AND nrev <= 1.9950000047683716 AND nrev <= 1.0099999904632568 THEN defect = False,[6.693108689806648e-24],False
qt,IF ent > 0.6650000214576721 AND ns > 1.5199999809265137 AND ent <= 0.925000011920929 THEN defect = False,[0.1059517614976504],IF nrev <= 3.25 AND rsawr > 0.054999999701976776 THEN defect = False,[0.1012630819598422],False
qt,IF nrev <= 2.8799999952316284 AND rsexp > 65.29500007629395 AND hcmt <= 1.8799999952316284 THEN defect = False,[0.3153204040710487],IF la > 17.09500026702881 AND la > 1.675000011920929 THEN defect = False,[0.09701106409754752],False
qt,IF nrev <= 1.0099999904632568 AND ent <= 0.014999999664723873 THEN defect = False,[8.731835364114908e-24],IF ent <= 0.014999999664723873 AND nrev <= 1.0049999952316284 THEN defect = False,[9.816007237836703e-24],False
qt,IF nrev <= 1.0049999952316284 AND nrev <= 1.975000023841858 AND rtime <= 38.80999946594238 THEN defect = False,[7.581424119047099e-24],IF rtime <= 0.36500000953674316 AND rtime <= 4.855000019073486 AND ld <= 59.94499969482422 THEN defect = False,[0.07761546140904516],False
qt,IF age > 0.1249999962747097 AND rsawr > 0.03499999921768904 AND asexp > 20.260000228881836 THEN defect = True,[0.2941285850577125],IF la <= 23.980000495910645 AND ld <= 10.375 THEN defect = True,[0.1308455133101498],False
qt,IF nrev <= 1.0199999809265137 AND age > 50.81500053405762 THEN defect = False,[0.10330035212582427],IF app > 1.9049999713897705 AND nrev <= 1.0049999952316284 THEN defect = False,[0.03510111118891959],False
qt,IF ndev > 6.180000066757202 AND nrev > 1.0099999904632568 AND nrev <= 2.990000009536743 THEN defect = True,[0.09814310719704594],IF nrev <= 2.990000009536743 AND nrev > 1.0049999952316284 AND ld <= 53.5 THEN defect = True,[0.07124852154729491],False
qt,IF ndev > 6.545000076293945 AND hcmt > 1.0099999904632568 AND hcmt > 1.7050000429153442 THEN defect = False,[0.09062071168041466],IF app > 1.8650000095367432 THEN defect = False,[0.14446715415489736],False
qt,IF nrev <= 5.015000104904175 AND ent <= 0.9350000023841858 AND app > 1.8149999976158142 THEN defect = False,[0.1368375456333288],IF ns > 1.5149999856948853 AND rsexp > 96.4900016784668 AND la <= 132.86000061035156 THEN defect = False,[0.10999453080523955],False
qt,IF age > -2.3799999952316284 AND ld > 1.6949999928474426 AND ent > 0.004999999888241291 THEN defect = False,[0.26755458457221837],IF app <= 2.049999952316284 AND age > 0.75 AND age > 0.06000000052154064 THEN defect = False,[0.11647389210456734],False
qt,IF nrev <= 5.8399999141693115 AND app > 1.4249999523162842 AND rtime > 1.5549999475479126 THEN defect = False,[0.0933746341936224],IF hcmt > 1.034999966621399 AND hcmt > 1.975000023841858 AND asexp > 71.27999877929688 THEN defect = False,[0.1285594026766142],False
qt,IF nrev <= 2.715000033378601 AND rtime > 1.0149999856948853 THEN defect = False,[0.09473400313575812],IF nrev <= 1.0099999904632568 AND la <= 7.005000114440918 AND hcmt > 1.965000033378601 THEN defect = False,[0.2811925807863197],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.004999999888241291 AND nrev <= 1.9950000047683716 THEN defect = False,[9.256763954312287e-24],IF ent <= 0.009999999776482582 AND nrev <= 1.0049999952316284 THEN defect = False,[9.765605514291464e-24],False
qt,IF app <= 2.009999990463257 AND age <= 80.69999694824219 THEN defect = False,[0.09427796121871841],IF la > 6.575000047683716 AND ndev > 3.950000047683716 THEN defect = False,[0.11656636479511795],False
qt,IF rsawr > 0.004999999888241291 AND asawr > 0.004999999888241291 AND age > 0.21000000089406967 THEN defect = True,[0.08290191715481934],IF ndev <= 17.420000076293945 AND app > 2.9950000047683716 AND ndev > 8.394999980926514 THEN defect = True,[0.0803534131948475],False
qt,IF app <= 2.109999895095825 AND nrev > 1.9950000047683716 THEN defect = False,[0.03320273717436644],IF hcmt > 1.8149999976158142 AND la > 12.485000133514404 THEN defect = False,[0.09014647256907753],False
qt,IF hcmt > 1.9800000190734863 AND hcmt <= 3.475000023841858 AND hcmt > 1.0149999856948853 THEN defect = False,[0.3633644086444449],IF nd <= 2.3799999952316284 AND nrev > 1.9950000047683716 THEN defect = False,[0.13745392012971258],False
qt,IF la > 2.975000023841858 AND asexp > 4.859999895095825 AND app > 0.019999999552965164 THEN defect = False,[0.09269489339351585],IF la <= 26.11500072479248 AND nrev <= 1.0049999952316284 THEN defect = False,[0.26995935290554435],False
qt,IF ent <= 0.07499999925494194 AND ld > 3.799999952316284 THEN defect = False,[0.11827386140303944],IF asexp > 241.61000061035156 AND nrev <= 1.0149999856948853 AND rtime > 1.284999966621399 THEN defect = False,[0.10928891715038028],False
qt,IF hcmt > 1.9350000023841858 AND ndev > 9.755000114440918 AND nrev <= 2.0199999809265137 THEN defect = False,[0.12072389328007979],IF rtime > 0.4449999928474426 AND rtime > 1.975000023841858 AND nd <= 6.444999933242798 THEN defect = False,[0.11148188461086618],False
qt,IF rtime > -14.799999713897705 AND ld > 5.8999998569488525 THEN defect = False,[0.13457760388332551],IF hcmt > 0.9699999988079071 AND ndev <= 22.40499973297119 THEN defect = False,[0.11548800155670998],False
qt,IF hcmt > 3.6899999380111694 AND app > 1.9900000095367432 AND age <= 40.64000129699707 THEN defect = False,[0.11064325894322571],IF app <= 3.1850000619888306 AND rtime > 1.425000011920929 AND app > 2.9550000429153442 THEN defect = False,[0.10919375174794248],False
qt,IF hcmt <= 2.0199999809265137 AND age > 0.1249999962747097 AND ent > 0.004999999888241291 THEN defect = False,[0.11395583366890852],IF app <= 2.9850000143051147 AND app <= 2.0999999046325684 AND ent <= 0.9950000047683716 THEN defect = False,[0.10255763051445328],False
qt,IF rtime <= 4.3450000286102295 AND hcmt > 1.0049999952316284 AND hcmt > 1.975000023841858 THEN defect = False,[0.11290197532967726],IF ent <= 0.009999999776482582 AND hcmt > 0.8300000131130219 THEN defect = False,[0.11807056324253486],False
qt,IF app > 1.9900000095367432 AND app <= 2.009999990463257 THEN defect = False,[0.1331480635163961],IF app > 1.9950000047683716 AND la <= 324.9649963378906 AND asawr <= 0.044999999925494194 THEN defect = False,[0.11796272862565654],False
qt,IF rtime <= 0.1249999962747097 AND asawr <= 0.024999999441206455 THEN defect = False,[0.3482564615524235],IF app <= 1.2549999952316284 AND ld > 5.134999990463257 AND ld > 5.425000190734863 THEN defect = False,[0.2567490977826153],False
qt,IF rtime <= 5.515000104904175 AND la <= 68.93999862670898 AND hcmt > 1.975000023841858 THEN defect = False,[0.037558801506936974],IF nrev > 1.9249999523162842 AND app <= 2.0649999380111694 THEN defect = False,[0.3754477941221921],False
qt,IF ent <= 0.05000000074505806 AND nrev <= 1.0099999904632568 THEN defect = False,[1.1035650419835198e-23],IF ent <= 0.019999999552965164 AND nrev <= 1.0099999904632568 AND nrev <= 1.9850000143051147 THEN defect = False,[1.0134997092391507e-21],False
qt,IF ent <= 0.7950000166893005 AND ent > 0.20499999821186066 AND ns > 1.2300000190734863 THEN defect = True,[0.21705602652792816],IF rtime > -1.8899999633431435 AND ent > 0.20499999821186066 AND la > 71.28999710083008 THEN defect = True,[0.07564967309183111],False
qt,IF ld <= 39.209999084472656 AND nrev <= 1.100000023841858 THEN defect = False,[0.32235393190765044],IF ent > 0.004999999888241291 AND la <= 34.18499946594238 AND ent > 0.16499999910593033 THEN defect = False,[0.2849783338054302],False
qt,IF nrev <= 1.0049999952316284 AND la <= 18.350000381469727 AND nrev <= 2.890000104904175 THEN defect = False,[0.10458181322576927],IF ns <= 1.965000033378601 AND rsexp <= 1561.7349853515625 THEN defect = False,[0.3075761849003797],False
qt,IF la > 13.240000247955322 AND app > 0.03499999921768904 AND nrev > 0.9000000059604645 THEN defect = False,[0.3410417923311059],IF la <= 9.9350004196167 AND hcmt <= 1.9850000143051147 AND rtime > 0.19999999552965164 THEN defect = False,[0.23517232482005215],False
qt,IF hcmt > 1.125 AND ld <= 411.8300018310547 AND asexp <= 1386.3399658203125 THEN defect = False,[0.09082003224169102],IF ent > 0.5349999964237213 AND la <= 40.084999084472656 THEN defect = False,[0.03240011542119517],False
qt,IF hcmt > 1.9600000381469727 AND ld > 0.5250000059604645 THEN defect = False,[0.2886105953700703],IF ent > 0.004999999888241291 AND ent > 0.42499999701976776 AND ndev <= 12.494999885559082 THEN defect = False,[0.031900203183284945],False
qt,IF nrev <= 1.0049999952316284 AND hcmt > 1.975000023841858 THEN defect = False,[0.03050048832207391],IF ent <= 0.8849999904632568 AND rtime <= 35.27000045776367 AND hcmt <= 4.979999780654907 THEN defect = False,[0.10449857291189604],False
qt,IF nrev <= 1.0049999952316284 AND rsexp > 1352.2050170898438 THEN defect = False,[0.11364377879813606],IF ent > 0.02500000037252903 AND ent > 0.42499999701976776 AND la <= 9.460000038146973 THEN defect = False,[0.10101803015869185],False
qt,IF ent > 0.009999999776482582 AND ld <= 30.630000114440918 AND ent > 0.23499999940395355 THEN defect = False,[0.3495880790084189],IF ent > 0.004999999888241291 AND ld <= 129.9800033569336 AND nd > 1.5600000023841858 THEN defect = False,[0.08039223649262789],False
qt,IF nrev <= 1.0049999952316284 AND nrev <= 1.9950000047683716 AND hcmt > 1.975000023841858 THEN defect = False,[0.03293926211363391],IF app > 1.7000000476837158 THEN defect = False,[0.12524353690499482],False
qt,IF ent <= 0.004999999888241291 AND hcmt > 1.0149999856948853 AND rtime > 1.4249999523162842 THEN defect = False,[0.31406655679641776],IF ent <= 0.5649999976158142 AND age > 1.0050000250339508 AND la > 2.424999952316284 THEN defect = False,[0.12734805373416813],False
qt,IF nrev <= 1.0099999904632568 AND rsexp > 69.85499954223633 THEN defect = False,[0.0359716493290295],IF age > 86.13999938964844 AND rtime > 0.4699999988079071 AND age > 81.54000091552734 THEN defect = False,[0.10356511959295864],False
qt,IF ent <= 0.9350000023841858 AND hcmt > 0.9300000071525574 AND rtime > 0.044999999925494194 THEN defect = False,[0.14986141826011085],IF la > 23.554999351501465 AND la > 30.40999984741211 THEN defect = False,[0.10732410362231563],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.03999999910593033 THEN defect = False,[3.1688048750227927e-24],IF age > 0.0800000000745058 AND rtime > 0.7300000190734863 AND nrev <= 1.0049999952316284 THEN defect = False,[0.026829649475676672],False
qt,IF asexp > 50.864999771118164 AND hcmt <= 2.0049999952316284 THEN defect = False,[0.3220848742116005],IF hcmt <= 2.0149999856948853 AND hcmt > 1.975000023841858 THEN defect = False,[0.11110899003408546],False
qt,IF asexp > 55.3700008392334 AND asexp > 105.48999786376953 THEN defect = False,[0.10289208424185257],IF ndev > 2.0649999380111694 AND ndev > 2.990000009536743 AND nrev <= 4.009999990463257 THEN defect = False,[0.18637231245662006],False
qt,IF la <= 121.9749984741211 AND ndev <= 8.03000020980835 THEN defect = False,[0.49486704275204224],IF la <= 342.6499938964844 AND ns > 1.9950000047683716 THEN defect = False,[0.08298493149015868],False
qt,IF ent <= 0.9050000011920929 AND nrev > 3.069999933242798 AND nrev > 2.9950000047683716 THEN defect = True,[0.07712545482351692],IF hcmt <= 6.980000019073486 AND app > 1.0199999809265137 AND rsexp <= 1382.050048828125 THEN defect = True,[0.08363565287626398],False
qt,IF hcmt <= 2.2300000190734863 AND hcmt <= 3.990000009536743 THEN defect = False,[0.13824119126212792],IF la <= 2700.39501953125 AND ent <= 0.38499999046325684 AND rsawr > 0.6150000095367432 THEN defect = False,[0.12702496119334614],False
qt,IF age > 57.30999946594238 AND hcmt > 0.8799999952316284 AND nrev <= 1.024999976158142 THEN defect = False,[0.12956248845730955],IF app <= 2.0149999856948853 AND app > 1.975000023841858 THEN defect = False,[0.04033503976743945],False
qt,IF nrev > 0.9449999928474426 AND asexp <= 92.91500091552734 AND la > 2.625 THEN defect = False,[0.09316971455212991],IF la > 10.434999942779541 AND rsawr <= 0.004999999888241291 THEN defect = False,[0.0897347032293931],False
qt,IF hcmt > 1.9800000190734863 AND hcmt > 1.024999976158142 AND ld <= 112.58000183105469 THEN defect = False,[0.03414452027967562],IF app <= 2.9950000047683716 AND app <= 2.0799999237060547 THEN defect = False,[0.12384777296882019],False
qt,IF rsawr <= 0.044999999925494194 AND age > 0.004999999888241291 THEN defect = False,[0.1265174721707583],IF ld > 2.159999966621399 AND la > 2.524999976158142 AND age > 0.009999999776482582 THEN defect = False,[0.2283655698628972],False
qt,IF nrev <= 2.7549999952316284 AND nrev <= 1.0049999952316284 THEN defect = False,[8.765670190020965e-24],IF rsexp > -234.1199951171875 AND rtime > 1.1699999570846558 THEN defect = False,[0.11849721997639871],False
qt,IF age > 4.6600000858306885 AND app > 2.8249999284744263 THEN defect = False,[0.11035772275462875],IF hcmt > 1.9550000429153442 AND age > 1.034999966621399 AND nrev <= 2.0449999570846558 THEN defect = False,[0.12212183492065642],False
qt,IF asawr > 0.024999999441206455 AND ent <= 0.925000011920929 THEN defect = False,[0.12664872871038124],IF asexp <= 73.40999984741211 AND rsexp > 127.97999954223633 THEN defect = False,[0.1124878426323009],False
qt,IF ld > 2.465000033378601 THEN defect = False,[0.09399121997098582],IF ld > 2.9200000762939453 AND nrev <= 2.0799999237060547 AND nrev <= 3.9800000190734863 THEN defect = False,[0.03502168820651674],False
qt,IF nrev <= 1.0049999952316284 AND rtime <= 20.785000801086426 AND ent <= 0.009999999776482582 THEN defect = False,[3.2309789559308396e-24],IF rsexp > -283.12001037597656 AND ent <= 0.009999999776482582 AND nrev <= 1.0149999856948853 THEN defect = False,[1.2057667127753175e-23],False
qt,IF rtime > -0.1249999962747097 AND la <= 105.28499984741211 AND nrev > 1.9950000047683716 THEN defect = False,[0.03801943448030108],IF ld <= 102.11000061035156 AND app <= 2.024999976158142 AND hcmt > -2.3799999952316284 THEN defect = False,[0.09622692464687627],False
qt,IF ns > 1.0649999976158142 AND asexp <= 199.1050033569336 AND app <= 0.9650000035762787 THEN defect = False,[0.08595429636634237],IF app <= 0.10500000044703484 AND ld <= 552.0199890136719 AND nd <= 14.529999732971191 THEN defect = False,[0.08046755543217635],False
qt,IF app <= 2.024999976158142 AND age > 0.8650000095367432 AND rsexp <= 2209.9599609375 THEN defect = False,[0.17696660316471846],IF app <= 3.4550000429153442 AND ld > 2.0299999713897705 AND ld > 3.700000047683716 THEN defect = False,[0.1190108718044554],False
qt,IF age <= 3.4200000762939453 AND hcmt <= 5.6000001430511475 THEN defect = False,[0.11341497100652978],IF asexp <= 121.32999801635742 AND la <= 63.41499900817871 AND hcmt > 1.0199999809265137 THEN defect = False,[0.3061344212144009],False
